Company Name,Job Title,Salaries Reported,Location,Salary
Fresher,Data Analyst,2,Mumbai,22894
CRISIL,Data Analyst,2,Mumbai,15083
Rein Labs,Data Analyst,2,Mumbai,14471
Doxper,Data Analyst,2,Mumbai,581246
CMC,Data Analyst,2,Mumbai,15124
GreenPoint Global,Data Analyst,2,Mumbai,15449
Experian,Data Analyst,2,Mumbai,232692
iKen Solutions,Data Analyst,2,Mumbai,1061000
Motilal Oswal Financial Services,Data Analyst,2,Mumbai,15624
EMPLOYERS,Data Analyst,2,Mumbai,429071
Hotstar,Data Analyst,2,Mumbai,1814306
TWGE Solutions,Data Analyst,2,Mumbai,25614
PwC,Data Analyst,2,Mumbai,52886
InSync Analytics,Data Analyst,2,Mumbai,17336
JustDial,Data Analyst,2,Mumbai,26842
Angel One,Data Analyst,2,Mumbai,47897
Mphasis,Data Analyst,2,Mumbai,386026
72 Dragons,Data Analyst,2,Mumbai,23043
Fresherworld.com,Data Analyst,2,Mumbai,18086
Jeet Techno Solutions,Data Analyst,2,Mumbai,36279
FedEx,Data Analyst,2,Mumbai,56352
CitiusTech,Data Analyst,2,Mumbai,584620
Mintifi,Data Analyst,2,Mumbai,16940
TransUnion,Data Analyst,2,Mumbai,24818
DXC Technology,Data Analyst,2,Mumbai,731418
PharmEasy,Data Analyst,2,Mumbai,73962
SMARTe,Data Analyst,2,Mumbai,271325
RedQuanta,Data Analyst,2,Mumbai,41851
Raam Group,Data Analyst,2,Mumbai,626664
CloudFronts Technologies,Data Analyst,2,Mumbai,74078
Piramal Enterprises,Data Analyst,2,Mumbai,106201
Amazon,Data Analyst,2,Mumbai,1002198
Aditya Birla Group,Data Analyst,2,Mumbai,63765
IIFL,Data Analyst,2,Mumbai,276376
Brandscapes Worldwide,Data Analyst,2,Mumbai,245202
Candere.com,Data Analyst,2,Mumbai,504107
Virtusa,Data Analyst,2,Mumbai,21273
OYO,Data Analyst,2,Mumbai,447676
Nielsen,Data Analyst,2,Mumbai,609381
peel-works,Data Analyst,2,Mumbai,451723
QuantumLink,Data Analyst,2,Mumbai,28402
Alpha Alternatives,Data Analyst,2,Mumbai,15617
AIG,Data Analyst,2,Mumbai,1187386
Pragmatix,Data Analyst,2,Mumbai,687251
Vasta Global,Data Analyst,2,Mumbai,29580
Acuris Global,Data Analyst,2,Mumbai,12060
Quess,Data Analyst,2,Mumbai,36728
Credit Suisse,Data Analyst,2,Mumbai,105868
Satori Group (India),Data Analyst,2,Mumbai,20887
IBM,Data Analyst,2,Mumbai,998289
Sapio Analytics,Data Analyst,2,Mumbai,8062
First Student,Data Analyst,2,Mumbai,12555
Bloomberg L.P.,Data Analyst,2,Mumbai,139072
Oceanic Pharmachem,Data Analyst,2,Mumbai,479956
SMEcorner,Data Analyst,2,Mumbai,511779
Reliance Industries,Data Analyst,2,Mumbai,35342
FSN Ecommerce Ventures,Data Analyst,2,Mumbai,1242641
Unilever,Data Analyst,1,Mumbai,53744
Microworld Technologies,Data Analyst,1,Mumbai,200977
Xerago,Data Analyst,1,Mumbai,11472
AGS Transact Technologies,Data Analyst,1,Mumbai,35257
Peacock Solar,Data Analyst,1,Mumbai,26872
Cimpress,Data Analyst,1,Mumbai,790515
Ingenero,Data Analyst,1,Mumbai,1555257
DONE by NONE,Data Analyst,1,Mumbai,201795
Ajay bharti,Data Analyst,1,Mumbai,401953
Leadge Business Services,Data Analyst,1,Mumbai,30000
LatentView Analytics,Data Analyst,1,Mumbai,876909
Saavn,Data Analyst,1,Mumbai,950000
Directi,Data Analyst,1,Mumbai,772984
Tiger Analytics,Data Analyst,1,Mumbai,750000
deepak Lalwani,Data Analyst,1,Mumbai,50367
Airpay,Data Analyst,1,Mumbai,892152
Rajendra Finance,Data Analyst,1,Mumbai,502442
Dynatrace,Data Analyst,1,Mumbai,537441
Quantum Phinance,Data Analyst,1,Mumbai,508188
White Crow Research,Data Analyst,1,Mumbai,621583
Generico,Data Analyst,1,Mumbai,32246
Rajuri Steels,Data Analyst,1,Mumbai,351709
Mahindra,Data Analyst,1,Mumbai,1000000
ANSHULTECH,Data Analyst,1,Mumbai,103166
Data Axle,Data Analyst,1,Mumbai,1000000
Propellum Infotech,Data Analyst,1,Mumbai,15449
Stellar Organisation,Data Analyst,1,Mumbai,338792
RatePing Technologies,Data Analyst,1,Mumbai,16940
L&T Technology Services,Data Analyst,1,Mumbai,677584
Anonymous,Data Analyst,1,Mumbai,40000
Godrej Infotech,Data Analyst,1,Mumbai,400000
Dun & Bradstreet,Data Analyst,1,Mumbai,7567
Sparks,Data Analyst,1,Mumbai,12432
Novartis,Data Analyst,1,Mumbai,52060
Navo Systems,Data Analyst,1,Mumbai,1000000
Gartner,Data Analyst,1,Mumbai,637252
DT-Trak Consulting,Data Analyst,1,Mumbai,600000
Agape Marketing Agency,Data Analyst,1,Mumbai,564654
NABARD Consultancy Services,Data Analyst,1,Mumbai,600000
niranjan shah,Data Analyst,1,Mumbai,309497
Wellthy Therapeutics,Data Analyst,1,Mumbai,435472
Max Fashions,Data Analyst,1,Mumbai,23715
Schneider Electric,Data Analyst,1,Mumbai,30269
20K Group,Data Analyst,1,Mumbai,42892
Xtel Communications,Data Analyst,1,Mumbai,122633
IRIS Business Services,Data Analyst,1,Mumbai,156442
AxionConnect Infosolutions,Data Analyst,1,Mumbai,5024
Newfold Digital,Data Analyst,1,Mumbai,42995
NEC Software Solutions UK,Data Analyst,1,Mumbai,1719812
Collinson,Data Analyst,1,Mumbai,618995
Blue Dart Express,Data Analyst,1,Mumbai,1296967
Nones,Data Analyst,1,Mumbai,10000
Moneytor,Data Analyst,1,Mumbai,30821
Fields Data,Data Analyst,1,Mumbai,151
Mira Knitting Works,Data Analyst,1,Mumbai,20147
Mosaik Analytics Solutions,Data Analyst,1,Mumbai,16940
Vamstar,Data Analyst,1,Mumbai,312358
HDFC Securities,Data Analyst,1,Mumbai,1336653
Greenlight Planet,Data Analyst,1,Mumbai,959911
Blue Ocean,Data Analyst,1,Mumbai,12422
Edelweiss Tokio Life Insurance,Data Analyst,1,Mumbai,32941
Capital One,Data Analyst,1,Mumbai,33794
Nine A Business Connect,Data Analyst,1,Mumbai,34931
Hans Infotech,Data Analyst,1,Mumbai,5374
Tata Consultancy Services,Data Analyst,1,Mumbai,22074
IBM,Data Engineer,46,Bangalore,816692
Tata Consultancy Services,Data Engineer,40,Bangalore,510646
LTI,Data Engineer,32,Bangalore,437609
Accenture,Data Engineer,31,Bangalore,654767
DXC Technology,Data Engineer,22,Bangalore,626072
Amazon,Data Engineer,20,Bangalore,1430729
GE,Data Engineer,17,Bangalore,1129307
Fractal,Data Engineer,16,Bangalore,1097825
Quantiphi,Data Engineer,15,Bangalore,795550
DataWeave,Data Engineer,15,Bangalore,733769
Capgemini,Data Engineer,14,Bangalore,677369
Infosys,Data Engineer,14,Bangalore,598946
Target,Data Engineer,14,Bangalore,1198603
Mindtree,Data Engineer,13,Bangalore,452198
Shell,Data Engineer,12,Bangalore,1541682
Hewlett Packard Enterprise | HPE,Data Engineer,11,Bangalore,568656
Wipro,Data Engineer,11,Bangalore,529773
MAERSK,Data Engineer,11,Bangalore,1074883
GE Digital,Data Engineer,11,Bangalore,1274504
Cisco Systems,Data Engineer,10,Bangalore,1437808
BRIDGEi2i,Data Engineer,10,Bangalore,590352
Enquero,Data Engineer,9,Bangalore,628945
Cognizant Technology Solutions,Data Engineer,8,Bangalore,567458
Cargill,Data Engineer,7,Bangalore,1300000
Fragma Data Systems,Data Engineer,7,Bangalore,458749
Lowe's Home Improvement,Data Engineer,7,Bangalore,1008975
Altimetrik,Data Engineer,7,Bangalore,534757
Affine,Data Engineer,7,Bangalore,677584
FOKAL,Data Engineer,6,Bangalore,730063
Lumen,Data Engineer,6,Bangalore,694460
Visa Inc.,Data Engineer,6,Bangalore,1325345
Blackbuck Insights,Data Engineer,6,Bangalore,604706
Brillio,Data Engineer,6,Bangalore,514393
phData,Data Engineer,6,Bangalore,791256
Tech Mahindra,Data Engineer,6,Bangalore,544680
Hewlett-Packard,Data Engineer,6,Bangalore,586830
Capital One,Data Engineer,6,Bangalore,1648787
Datagrokr,Data Engineer,5,Bangalore,610857
Mu Sigma,Data Engineer,5,Bangalore,786846
Honeywell,Data Engineer,5,Bangalore,854490
Walmart Global Tech,Data Engineer,5,Bangalore,1513463
Tavant,Data Engineer,5,Bangalore,610857
Futurense Technologies,Data Engineer,5,Bangalore,660000
The Data Team,Data Engineer,5,Bangalore,903446
VMware,Data Engineer,5,Bangalore,2300000
Neustar,Data Engineer,5,Bangalore,962755
Mercedes-Benz Research and Development India,Data Engineer,4,Bangalore,1159497
Société Générale,Data Engineer,4,Bangalore,860820
ABC,Data Engineer,4,Bangalore,1068485
Wipro Technologies,Data Engineer,4,Bangalore,416478
Intuit,Data Engineer,4,Bangalore,2025552
Walmart,Data Engineer,4,Bangalore,2011380
ITTStar Consulting,Data Engineer,4,Bangalore,584254
Fidelity Investments,Data Engineer,4,Bangalore,1006527
Tribes.AI,Data Engineer,4,Bangalore,21083
DONE by NONE,Data Engineer,4,Bangalore,25685
Dell Technologies,Data Engineer,4,Bangalore,860699
Embibe,Data Engineer,4,Bangalore,1225041
Sigmoid,Data Engineer,4,Bangalore,1178751
ANZ Bank,Data Engineer,3,Bangalore,1289859
Quotient,Data Engineer,3,Bangalore,602930
PwC,Data Engineer,3,Bangalore,750000
Zeotap,Data Engineer,3,Bangalore,2166482
Deloitte,Data Engineer,3,Bangalore,42995
NTT DATA,Data Engineer,3,Bangalore,453157
GE Aviation,Data Engineer,3,Bangalore,1031658
TheMathCompany,Data Engineer,3,Bangalore,600000
Danske IT and Support Services,Data Engineer,3,Bangalore,471709
IBM,Data Engineer,3,Bangalore,1000000
KPMG,Data Engineer,3,Bangalore,1170809
Indegene,Data Engineer,3,Bangalore,865380
Pluto7,Data Engineer,3,Bangalore,860576
ExxonMobil,Data Engineer,3,Bangalore,1158850
Autodesk,Data Engineer,3,Bangalore,1917053
NatWest Group,Data Engineer,3,Bangalore,1863568
Flipkart,Data Engineer,3,Bangalore,966230
Tredence,Data Engineer,3,Bangalore,865117
HP Inc.,Data Engineer,3,Bangalore,870216
EC-Mobility,Data Engineer,3,Bangalore,398975
ITC Infotech,Data Engineer,3,Bangalore,1130119
Landmark Group,Data Engineer,3,Bangalore,1129307
Tiger Analytics,Data Engineer,3,Bangalore,1208801
Jio,Data Engineer,3,Bangalore,916251
Accenture,Data Engineer,3,Bangalore,50367
Inference Labs,Data Engineer,2,Bangalore,707877
GlaxoSmithKline,Data Engineer,2,Bangalore,820984
Nones,Data Engineer,2,Bangalore,628661
Novotech,Data Engineer,2,Bangalore,97061
Legato Health Technologies,Data Engineer,2,Bangalore,721501
SAP,Data Engineer,2,Bangalore,1764290
NIKE,Data Engineer,2,Bangalore,1967502
AffinityAnswers,Data Engineer,2,Bangalore,735014
Ericsson IT Solutions & Services,Data Engineer,2,Bangalore,59018
Wells Fargo,Data Engineer,2,Bangalore,2336080
Luxoft,Data Engineer,2,Bangalore,1368953
LendingKart,Data Engineer,2,Bangalore,973293
Oracle,Data Engineer,2,Bangalore,1163867
Quaero,Data Engineer,2,Bangalore,541849
Aptus Data Labs,Data Engineer,2,Bangalore,625837
Virtusa,Data Engineer,2,Bangalore,674480
Baker Hughes,Data Engineer,2,Bangalore,1303425
nference,Data Engineer,2,Bangalore,890822
Brillo Technologies,Data Engineer,2,Bangalore,733602
Anonymous Content,Data Engineer,2,Bangalore,1538205
GE Healthcare,Data Engineer,2,Bangalore,549960
Ecolab Digital Center,Data Engineer,2,Bangalore,512250
Goibibo,Data Engineer,2,Bangalore,207541
Data Semantics,Data Engineer,2,Bangalore,624665
DataWeave,Data Engineer,2,Bangalore,24410
HashedIn by Deloitte,Data Engineer,2,Bangalore,1025000
Commonwealth Bank of Australia,Data Engineer,2,Bangalore,2250000
Razorthink,Data Engineer,2,Bangalore,974234
Servian,Data Engineer,2,Bangalore,954869
Siemens Healthineers,Data Engineer,2,Bangalore,1621262
Senvion,Data Engineer,2,Bangalore,938141
Quantiphi,Data Engineer,2,Bangalore,40610
MAERSK,Data Engineer,2,Bangalore,40147
Searce,Data Engineer,2,Bangalore,893330
Happiest Minds Technologies,Data Engineer,2,Bangalore,1276978
Nineleaps Technology Solutions,Data Engineer,2,Bangalore,666571
Zylotech,Data Engineer,2,Bangalore,61316
EY,Data Engineer,2,Bangalore,609565
Koch Industries,Data Engineer,2,Bangalore,109215
Kmart,Data Engineer,2,Bangalore,1058039
Moody's Analytics,Data Engineer,2,Bangalore,1147975
Rakuten,Data Engineer,2,Bangalore,852482
Wissen Infotech,Data Engineer,2,Bangalore,340078
Fabulyst,Data Engineer,2,Bangalore,112931
Publicis Sapient,Data Engineer,2,Bangalore,1654767
Cimpress,Data Engineer,2,Bangalore,1532784
Nabler Web Solutions,Data Engineer,2,Bangalore,620504
KreditBee,Data Engineer,2,Bangalore,1162739
BT,Data Engineer,2,Bangalore,1234705
EXL Service,Data Engineer,2,Bangalore,507137
Gojek,Data Engineer,2,Bangalore,164574
ConcertAI,Data Engineer,2,Bangalore,2647046
Google,Data Engineer,2,Bangalore,1044365
CrowdANALYTIX,Data Engineer,2,Bangalore,40738
Sigmoid,Data Engineer,2,Bangalore,56373
Optum,Data Engineer,2,Bangalore,1279052
GE,Data Engineer,1,Bangalore,32246
Fractal,Data Engineer,1,Bangalore,534000
Daimler,Data Engineer,1,Bangalore,3387921
GainInsights Solutions,Data Engineer,1,Bangalore,1000000
QuEST Global,Data Engineer,1,Bangalore,21628
Oxigen,Data Engineer,1,Bangalore,382351
ALL IT Services,Data Engineer,1,Bangalore,75366
GrayMatter Software Services,Data Engineer,1,Bangalore,1753818
Groupon,Data Engineer,1,Bangalore,1512273
mfine,Data Engineer,1,Bangalore,1200000
Atlas Systems,Data Engineer,1,Bangalore,1004884
Yum! Brands,Data Engineer,1,Bangalore,1007334
Publicis Sapient,Data Engineer,1,Bangalore,2066758
S2T,Data Engineer,1,Bangalore,80000
ecoInsight,Data Engineer,1,Bangalore,326397
Photon,Data Engineer,1,Bangalore,2042277
Solera,Data Engineer,1,Bangalore,2014668
KNOEMA,Data Engineer,1,Bangalore,1182371
CTS,Data Engineer,1,Bangalore,107488
Wobot,Data Engineer,1,Bangalore,18000
iQuanti,Data Engineer,1,Bangalore,498719
Epsilon,Data Engineer,1,Bangalore,1527142
Eli Lilly and Company,Data Engineer,1,Bangalore,860000
Savit Interactive,Data Engineer,1,Bangalore,2558957
Novo Nordisk,Data Engineer,1,Bangalore,602930
V2soft,Data Engineer,1,Bangalore,1359901
4CRisk.ai,Data Engineer,1,Bangalore,700000
Wizely,Data Engineer,1,Bangalore,655834
Primenumbers Technologies,Data Engineer,1,Bangalore,16940
CGI Digital,Data Engineer,1,Bangalore,655834
Radometech,Data Engineer,1,Bangalore,214977
Fabulyst,Data Engineer,1,Bangalore,26849
Hashworks,Data Engineer,1,Bangalore,455844
Mobiotics,Data Engineer,1,Bangalore,876076
Tata Consultancy Services,Data Engineer,1,Bangalore,100898
Fanlytiks,Data Engineer,1,Bangalore,454187
Online Data Entry Job,Data Engineer,1,Bangalore,503667
Quantela,Data Engineer,1,Bangalore,43256
Cheeburger Cheeburger,Data Engineer,1,Bangalore,1969992
PubMatic,Data Engineer,1,Bangalore,825326
Champion InfoMetrics,Data Engineer,1,Bangalore,755066
TCS,Data Engineer,1,Bangalore,520000
yellow.ai,Data Engineer,1,Bangalore,763571
KBC Professional,Data Engineer,1,Bangalore,855200
Milaap,Data Engineer,1,Bangalore,1027381
Commvault,Data Engineer,1,Bangalore,1410268
[24]7.ai,Data Engineer,1,Bangalore,897431
Citi,Data Engineer,1,Bangalore,1611735
Fidelity International,Data Engineer,1,Bangalore,35257
RAJ ELECTRICAL WORK,Data Engineer,1,Bangalore,620027
Virtual Employee,Data Engineer,1,Bangalore,1300000
Chhatrapati Shivaji International Airport,Data Engineer,1,Bangalore,60000
NetApp,Data Engineer,1,Bangalore,2014668
Employee Solutions,Data Engineer,1,Bangalore,805867
Amazon,Data Engineer,1,Bangalore,20548
Okkular,Data Engineer,1,Bangalore,15475
Relifin Technologies,Data Engineer,1,Bangalore,728836
Logipro Software,Data Engineer,1,Bangalore,209648
NeoGrowth Credit,Data Engineer,1,Bangalore,1952023
IBM,Data Engineer,21,Pune,719166
Tata Consultancy Services,Data Engineer,21,Pune,439213
LTI,Data Engineer,16,Pune,522539
Accenture,Data Engineer,11,Pune,683642
Datametica,Data Engineer,9,Pune,524121
Teradata,Data Engineer,7,Pune,1507325
Innoplexus,Data Engineer,6,Pune,1013717
Infosys,Data Engineer,6,Pune,446476
Schlumberger,Data Engineer,6,Pune,672465
Bajaj Finance,Data Engineer,5,Pune,624033
Cognizant Technology Solutions,Data Engineer,5,Pune,511122
MAERSK,Data Engineer,4,Pune,800848
Wipro Technologies,Data Engineer,4,Pune,476563
Bajaj Finserv Health,Data Engineer,4,Pune,35000
Cubictree Technology Solutions,Data Engineer,3,Pune,322465
Clairvoyant,Data Engineer,3,Pune,46933
Wipro,Data Engineer,3,Pune,471463
Infostretch,Data Engineer,3,Pune,429953
Barclays,Data Engineer,3,Pune,1145314
Bitwise,Data Engineer,3,Pune,490577
Capgemini,Data Engineer,3,Pune,1289572
Amdocs,Data Engineer,3,Pune,500000
SG Analytics,Data Engineer,3,Pune,788964
Saama Technologies,Data Engineer,3,Pune,656134
ThinkBumblebee Analytics,Data Engineer,2,Pune,1556162
Xoriant,Data Engineer,2,Pune,1328444
Turtlemint,Data Engineer,2,Pune,1277470
vCreaTek,Data Engineer,2,Pune,510826
Mastercard,Data Engineer,2,Pune,77025
IBM,Data Engineer,2,Pune,589439
Birlasoft,Data Engineer,2,Pune,2002418
Softech Solutions (India),Data Engineer,2,Pune,477369
T-Systems,Data Engineer,2,Pune,1572029
Neal Analytics,Data Engineer,2,Pune,685014
Globant,Data Engineer,2,Pune,3556740
Atos-Syntel,Data Engineer,2,Pune,438469
Hashmap,Data Engineer,2,Pune,1682089
Red Hat,Data Engineer,2,Pune,996481
Atlas Copco,Data Engineer,2,Pune,873885
Mastercard,Data Engineer,2,Pune,1499338
Bitwise Solutions (India),Data Engineer,2,Pune,480814
Michelin,Data Engineer,2,Pune,73384
AXA GO Business Operations,Data Engineer,1,Pune,1210770
NCSA Next College Student Athlete,Data Engineer,1,Pune,309497
Pyxtech,Data Engineer,1,Pune,600000
Tata Consultancy Services (North America),Data Engineer,1,Pune,828729
Truso (India),Data Engineer,1,Pune,14180
Sakshi Softech,Data Engineer,1,Pune,19348
Centium Consulting,Data Engineer,1,Pune,382787
Current,Data Engineer,1,Pune,400000
Vistara,Data Engineer,1,Pune,1000000
XOYAL,Data Engineer,1,Pune,1998913
CloudCover,Data Engineer,1,Pune,160000
akash jha,Data Engineer,1,Pune,1003672
MediaAgility,Data Engineer,1,Pune,28137
UnitForce Technologies Consulting Pvt,Data Engineer,1,Pune,118237
GS Lab,Data Engineer,1,Pune,674480
Avanturian,Data Engineer,1,Pune,892152
Synechron,Data Engineer,1,Pune,2175981
Avegen,Data Engineer,1,Pune,100733
ZS Associates,Data Engineer,1,Pune,1650000
RONA,Data Engineer,1,Pune,132868
FlexTrade Systems Inc.,Data Engineer,1,Pune,1208801
Zalando,Data Engineer,1,Pune,45024
Reomnify,Data Engineer,1,Pune,343962
XYZ,Data Engineer,1,Pune,50000
Emerson Climate Technologies,Data Engineer,1,Pune,807180
iLink-Systems,Data Engineer,1,Pune,1025000
TransUnion,Data Engineer,1,Pune,1611735
FIGmd,Data Engineer,1,Pune,395258
Onit,Data Engineer,1,Pune,667797
E2open,Data Engineer,1,Pune,909200
Infostretch,Data Engineer,1,Pune,11293
Provakil Technologies,Data Engineer,1,Pune,410185
Cuelogic Technologies,Data Engineer,1,Pune,1527142
TCS Education,Data Engineer,1,Pune,26070
Ziffytech,Data Engineer,1,Pune,1208801
Open Insights,Data Engineer,1,Pune,681357
Rudder Analytics,Data Engineer,1,Pune,827360
Verizon,Data Engineer,1,Pune,903446
Appberry,Data Engineer,1,Pune,1000000
HSBC Software Development India,Data Engineer,1,Pune,733769
DynPro,Data Engineer,1,Pune,369857
R.S. Consultants,Data Engineer,1,Pune,2816193
TomTom,Data Engineer,1,Pune,57702
,Data Engineer,1,Pune,2620604
Vedantu,Data Engineer,1,Pune,402934
XYZ,Data Engineer,1,Pune,1170809
Capco,Data Engineer,1,Pune,42995
UBS,Data Engineer,1,Pune,1153066
EarlySalary.com,Data Engineer,1,Pune,513690
Tableau Software,Data Engineer,1,Pune,2485970
Snowflake,Data Engineer,1,Pune,30000
Credit Suisse,Data Engineer,1,Pune,1083241
John Deere,Data Engineer,1,Pune,1129307
Sampoorna,Data Engineer,1,Pune,42995
DivIHN Integration,Data Engineer,1,Pune,620027
Ugam,Data Engineer,1,Pune,698674
Dell Technologies,Data Engineer,1,Pune,904395
SKY,Data Engineer,1,Pune,805867
Santronix,Data Engineer,1,Pune,15073
BNT SOFT,Data Engineer,1,Pune,15837
Kira Systems,Data Engineer,1,Pune,50000
SRI International,Data Engineer,1,Pune,302693
ConsultAdd,Data Engineer,1,Pune,1200000
Lumiq (India),Data Engineer,1,Pune,800000
Express Analytics,Data Engineer,1,Pune,1200000
BlazeClan Technologies,Data Engineer,1,Pune,509047
Vodafone,Data Engineer,1,Pune,1410268
Yash Technologies,Data Engineer,1,Pune,916285
Navyug Infosolutions,Data Engineer,1,Pune,822870
Anonymous,Data Engineer,1,Pune,30000
HCL Technologies,Data Engineer,1,Pune,3014651
Mobile Premier League,Data Engineer,1,Pune,1816155
Dushyant Enterprises,Data Engineer,1,Pune,677584
Rajeev Kaul CPA PC,Data Engineer,1,Pune,537441
Evolent Health,Data Engineer,1,Pune,850000
Applied AI Consulting,Data Engineer,1,Pune,502442
TEKsystems,Data Engineer,1,Pune,2719803
NTT DATA,Data Engineer,1,Pune,460764
DC,Data Engineer,1,Pune,361080
Tech Mahindra,Data Engineer,1,Pune,75673
InfoCepts,Data Engineer,1,Pune,1027381
Axis Bank,Data Engineer,1,Pune,402934
Deutsche Bank,Data Engineer,1,Pune,42995
Jobseeker On Board,Data Engineer,1,Pune,515829
Coditation Systems,Data Engineer,1,Pune,806162
HP Inc.,Data Engineer,1,Pune,1300000
Reflexis Systems,Data Engineer,1,Pune,847371
Xstats,Data Engineer,1,Pune,7567
Sears IT & Management Services India,Data Engineer,1,Pune,886611
